-0.63 0.71458 0.185455
-0.628 0.715871 0.223886
-0.626 0.717163 0.262872
-0.624 0.718455 0.302219
-0.622 0.719748 0.341742
-0.62 0.721041 0.381266
-0.618 0.722335 0.420622
-0.616 0.723629 0.459652
-0.614 0.724923 0.498206
-0.612 0.726219 0.536144
-0.61 0.727514 0.573334
-0.608 0.72881 0.609655
-0.606 0.730106 0.644994
-0.604 0.731403 0.679248
-0.602 0.732699 0.712322
-0.6 0.733997 0.74413
-0.598 0.735294 0.774597
-0.596 0.736592 0.803654
-0.594 0.73789 0.831244
-0.592 0.739188 0.857314
-0.59 0.740486 0.881823
-0.588 0.741785 0.904736
-0.586 0.743083 0.926026
-0.584 0.744382 0.945674
-0.582 0.745681 0.963668
-0.58 0.74698 0.980002
-0.578 0.748279 0.994678
-0.576 0.749578 1.0077
-0.574 0.750877 1.01909
-0.572 0.752176 1.02886
-0.57 0.753475 1.03703
-0.568 0.754774 1.04364
-0.566 0.756073 1.04872
-0.564 0.757371 1.0523
-0.562 0.75867 1.05444
-0.56 0.759969 1.05517
-0.558 0.761267 1.05455
-0.556 0.762565 1.05262
-0.554 0.763863 1.04945
-0.552 0.76516 1.04508
-0.55 0.766457 1.03959
-0.548 0.767754 1.03303
-0.546 0.769051 1.02546
-0.544 0.770347 1.01695
-0.542 0.771643 1.00756
-0.54 0.772938 0.997364
-0.538 0.774234 0.98642
-0.536 0.775528 0.974797
-0.534 0.776822 0.962561
-0.532 0.778116 0.949779
-0.53 0.779409 0.936514
-0.528 0.780701 0.922832
-0.526 0.781993 0.908796
-0.524 0.783284 0.894469
-0.522 0.784575 0.879911
-0.52 0.785864 0.865183
-0.518 0.787154 0.850343
-0.516 0.788442 0.835446
-0.514 0.78973 0.820547
-0.512 0.791017 0.805699
-0.51 0.792303 0.790951
-0.508 0.793588 0.776352
-0.506 0.794872 0.761948
-0.504 0.796156 0.747782
-0.502 0.797438 0.733894
-0.5 0.798719 0.720324
-0.498 0.8 0.707107
-0.496 0.801279 0.694276
-0.494 0.802558 0.681863
-0.492 0.803835 0.669896
